variable,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
xmeas_27,0.3938765941029235,-0.5026040756915696,-0.605975445962779,-0.717771542606035,0.013820325575006233,-0.5638575475352575,-0.5646700053098153,0.3561427692357334,0.07680745880484462,0.06904418714191761,0.4975997721454924,0.15596493058089184,-0.5926636959642799,0.2714863528486712,0.12249689227839566,-0.4195102151762466,0.1339236623618183,-0.18792996076271107,-0.31936319625117116,-0.7902536450678075,0.30547200165432403,0.05210016226919088,-0.5253419106310661,0.6902779304444496,-0.22379103977367398,0.5500921483744369,1.0,0.16951338684586062,-0.5410754935676071,0.6626248345217272,-0.1705874754575895,0.6813761154675156,0.9521987180363277,0.1647620720349263,0.4572016003141529,0.3473037494968764,0.1998038170560673,0.8214688034511658,0.2949895463741737,0.37731411518498925,-0.391074705743285,-0.652164957888857,-0.7936376457478712,0.38984104982198875,-0.4980617380804093,0.28844592641685474,0.3843606617930625,0.1560060023516491,0.12249590993516558,0.3951467736302648,0.3859358482690095,-0.3199773939497973
xmeas_28,0.17250859270133062,-0.21143992307667892,-0.2942888328428852,-0.30030820229138866,0.009993678398292941,-0.2582050587560369,-0.25489005741198334,0.04069210382319703,-0.006395829518505681,-0.6877317412649784,0.1444670811757627,0.05523066837279399,-0.2540145047807971,0.1157436196157087,0.04559448969584313,-0.2600211667239287,0.07361693794745865,0.34512380006571675,0.13456946082048804,-0.022317178161216807,0.015605604981136304,-0.11073110919776756,0.09056296859618808,0.15330709500791653,-0.2942090576620504,0.1218476113432522,0.16951338684586062,1.0,0.09241878252317819,0.19906509758856583,-0.28459644797612754,0.13005197836668092,0.17601450053632864,0.9647567463639836,0.14387862560037074,0.13781392769925327,0.024867993279460696,0.04239930164753033,0.4813337081680057,0.007118586118658614,0.0018768950854366761,-0.22768605554744537,-0.15011540232823242,-0.060556037126867725,-0.24395392367133456,0.046756359116412495,-0.3859964150354422,0.055228393662401,0.045594730575912984,0.2809126914450328,-0.08778873773204832,-0.17690415571034182
xmeas_29,0.059477299990577936,0.44580703004872907,0.6632017209067563,0.30569588690562,0.013783016554107757,0.3697379161766285,-0.2841272150147773,-0.16424076475715707,-0.11378967583348157,0.2248993547179388,0.3306215611103687,-0.12001789092311385,-0.2464699647533876,-0.11882130222647411,0.001695953677879461,-0.450529970450205,0.10093238884830916,0.08895831335935256,-0.2538768032613308,0.8979414276108435,-0.324806021196723,0.5042490245971316,0.9848811024527879,-0.22145021785299765,-0.6590303764657771,-0.23297894813344433,-0.5410754935676071,0.09241878252317819,1.0,-0.1618512143178241,-0.702413592687356,-0.403306754485019,-0.5020237270518868,0.16643635723760886,0.36383788942014283,0.4434260866405512,-0.18792779145818175,-0.7785115825828047,-0.27076543645757767,-0.40064740813950794,0.46052522795251494,0.08818289472571511,0.65481513005012,-0.8019669094446699,-0.16841616395128042,-0.31906005568294643,0.19575223870148892,-0.12007843765808357,0.0016966931642777355,-0.5978056306229032,-0.8387403248122192,-0.31553962129494517
xmeas_30,0.38463584497108255,-0.3160445414891793,-0.3093759747345318,-0.5279805082276771,0.024513446007593948,-0.3607006736764855,-0.6674533820849694,0.23361644874594895,0.030468041356905257,0.3359251429840919,0.6173553435003476,0.10369608557707403,-0.6809247568437797,0.21268640779340378,0.11780291373940846,-0.5866693387921678,0.19667072941876992,-0.039322698024572465,-0.3422520365156943,-0.41181278695384943,0.161533889021466,0.3085620767708886,-0.14638230542989294,0.8345203881024119,-0.4653047501278069,0.444137376593771,0.6626248345217272,0.19906509758856583,-0.1618512143178241,1.0,-0.4338699493587631,0.516875088668873,0.692353857560449,0.22547640806785954,0.5938768561277333,0.5307765201069835,0.12363743488204039,0.43853393603651614,0.14870525793023384,0.19156923823224642,-0.18020489401158762,-0.6149642065167678,-0.5593503012236491,0.08221695858041526,-0.5317058181090162,0.20385896392456324,0.5829675347410147,0.1037171846575469,0.11780430349807745,0.26576755578197087,0.11112512749919021,-0.4279857059348676
xmeas_31,-0.41471255552549036,-0.08430488207736637,-0.2538215877397441,0.2535719179576366,-0.030330529200380745,0.047849801479300354,0.8514959898459743,-0.09943571761733164,0.07246150723754936,-0.3416476635807508,-0.8510721813878931,0.009261347709623481,0.8313675638575533,-0.0915992438075191,-0.1043723028372067,0.9207871706129935,-0.24144936376904247,0.029926457962201787,0.5796404353800158,-0.37616086218690065,0.12448469637893904,-0.6700980360802242,-0.7104254098606732,-0.37885396288898915,0.9853513030335893,-0.20757361218257675,-0.1705874754575895,-0.28459644797612754,-0.702413592687356,-0.4338699493587631,1.0,-0.12427494720970891,-0.23128577726793711,-0.3720552708827847,-0.8641465700433533,-0.8649589548721056,0.051639041940891875,0.2346603064487441,0.07213072448134034,0.15304989433036503,-0.21281541921514424,0.48130774069548754,-0.0674054253446078,0.6113279051804515,0.6417082442965802,0.11436831355065442,-0.5859763567268975,0.009296611817272355,-0.10437259216975647,0.34454623379793275,0.6483069853027157,0.6655635999484263
xmeas_32,0.28580670209032283,-0.4162705809909199,-0.42210265826462035,-0.5367251115892392,0.006138903311447125,-0.432275589253815,-0.43771233871079324,0.2739620556748616,0.04046432321726057,0.06954700829155024,0.384539897308004,0.12140971101892425,-0.45826050663295664,0.19579003870171802,0.09635382401471193,-0.3291781985146246,0.10127230388817286,-0.10593221490151615,-0.2300506545390859,-0.5986114173000324,0.24522332864601246,0.04770243075948582,-0.3926113167849051,0.5368502281247622,-0.16540889117863908,0.45667851676080345,0.6813761154675156,0.13005197836668092,-0.403306754485019,0.516875088668873,-0.12427494720970891,1.0,0.6883017032723754,0.12459757653598937,0.35382178508185597,0.27875595595425817,0.15194697888971517,0.565714815245719,0.19414467122568316,0.25087087768316,-0.26180150582411904,-0.4906284137608533,-0.5803951471743539,0.2862931674043307,-0.3759632820418459,0.19502089307691567,0.30188834992103636,0.12143762821660765,0.09635306846731176,0.3071929776878942,0.277364910277433,-0.24313596722334646
xmeas_33,0.41718285414656037,-0.4966131309282093,-0.6081645616475901,-0.7115060150420784,0.015809529618256636,-0.5477215071144851,-0.6161640495194928,0.33337496165874986,0.07520573925425325,0.10515129923222404,0.5551425592352255,0.15414226817663018,-0.6431679196242985,0.2725520959490255,0.12518286254679278,-0.4738729983589647,0.150225343146042,-0.1769118048559199,-0.34659459436627715,-0.769047713128755,0.2941928875599307,0.10251976414513904,-0.48354460832656077,0.7162956902520953,-0.2827975198072987,0.5579635684144861,0.9521987180363277,0.17601450053632864,-0.5020237270518868,0.692353857560449,-0.23128577726793711,0.6883017032723754,1.0,0.17882654356110772,0.5207678443884738,0.4092171582990515,0.1951807401189644,0.8071730534643116,0.2767396941438536,0.37011215215638515,-0.384863224936624,-0.6765167996236947,-0.7936104209009056,0.3586593501417866,-0.5253703368566968,0.28182031147732445,0.4281945140658931,0.15418174573495935,0.12518147884283695,0.3818838909279784,0.3543954905510031,-0.3561251874475011
xmeas_34,0.2028065313606269,-0.18705224677570434,-0.25854897643812663,-0.296884473065545,0.011559020179222551,-0.23932753808279156,-0.32405632129730666,0.031171250937458834,-0.013065155737203717,-0.6371511882747372,0.2205399058640443,0.04871448846607625,-0.32097990796253106,0.11708837354009662,0.051437539957672605,-0.33763839166645665,0.09404026398937451,0.3399469094253066,0.07990300231713032,0.028609861638370686,-0.008349020052632418,-0.03477184117829835,0.1658211351313229,0.1728066781579891,-0.37905092103929644,0.1298650376580659,0.1647620720349263,0.9647567463639836,0.16643635723760886,0.22547640806785954,-0.3720552708827847,0.12459757653598937,0.17882654356110772,1.0,0.22419566985480335,0.22100604107519228,0.014898681961267335,0.004407281506252393,0.4551912596957275,-0.00855042837042725,0.02837523848527654,-0.26022644774240516,-0.13103622029133516,-0.12346142456082962,-0.290749847976151,0.03259747861072386,-0.32386117581863627,0.04870855387717072,0.05143821233433075,0.23686860115018363,-0.1517465759444677,-0.23490066865196896
xmeas_35,0.47144706393626123,-0.0754971326884184,0.07107974696828322,-0.4472835167756517,0.030123122429027104,-0.2283293874308014,-0.949518022632156,0.24397456661546835,-0.04880761261797032,0.4559708409652179,0.9571507895023716,0.032128127127256254,-0.9435330108411465,0.14159049237177593,0.11800156938866915,-0.9477974690999686,0.2410832864457372,-0.18061578836529346,-0.7121611017958979,0.012053761050124071,-0.005760735880893787,0.6672977811619724,0.3790424593962539,0.5678325344116336,-0.8719682564687328,0.3779139467893942,0.4572016003141529,0.14387862560037074,0.36383788942014283,0.5938768561277333,-0.8641465700433533,0.35382178508185597,0.5207678443884738,0.22419566985480335,1.0,0.9413373032073713,0.017142838833833354,0.03902223631716942,-0.07696109482666867,0.005127134462667608,0.049392335023039434,-0.6663212916816078,-0.25777988222517945,-0.36595420811971774,-0.7271912501415453,0.03597358256303071,0.7525047464532779,0.03211504905795613,0.11800159366666085,-0.21417323468219754,-0.37241617008747235,-0.6955568443046742
xmeas_36,0.4365626242539614,-0.023686869891938578,0.15588146871435868,-0.37341016180999054,0.033178018546281586,-0.165770166433072,-0.9034361391251361,0.2082642655929379,-0.0573181530759528,0.44796996974710135,0.9168189301299565,0.011856697708429946,-0.8930845284711367,0.10963130467759528,0.10263846921100203,-0.9206708561566853,0.22938102351970502,-0.15279921557054693,-0.6836634047586404,0.11590037631325399,-0.048422281728554,0.6797842965756791,0.45655229736958436,0.4963139398439227,-0.8662160269727134,0.3170338026535459,0.3473037494968764,0.13781392769925327,0.4434260866405512,0.5307765201069835,-0.8649589548721056,0.27875595595425817,0.4092171582990515,0.22100604107519228,0.9413373032073713,1.0,-0.006124923258597391,-0.061612755589228546,-0.10515173005651136,-0.05683594129171422,0.1164475658307386,-0.6011367766611113,-0.16141501831491556,-0.4240542855013753,-0.6866185557229258,1.8044302977476578e-05,0.7151766398511751,0.011837137963256708,0.10264003946640915,-0.26214419294893126,-0.4324801183473779,-0.6729613313644
xmeas_37,0.057537020884184574,-0.13860439061883773,-0.16732986436398997,-0.1345932943937377,0.002902470362601452,-0.11821608398979211,-0.043175078101584614,0.057305403580189235,0.026056846131881393,-0.019778522032649418,0.025631460691792205,0.032891274160800815,-0.051291894717179175,0.04907847511822872,0.019656478691506347,-0.004030961423069819,0.022256087888006204,-0.036839542137509985,-0.010312482728259038,-0.21344564829553894,0.08979495616683546,-0.06271699803942819,-0.1841740624791656,0.13007044994633843,0.03850364706719586,0.10666159945287294,0.1998038170560673,0.024867993279460696,-0.18792779145818175,0.12363743488204039,0.051639041940891875,0.15194697888971517,0.1951807401189644,0.014898681961267335,0.017142838833833354,-0.006124923258597391,1.0,0.22835962391054557,0.1004912253283191,0.0848635552388641,-0.11551250898736905,-0.09145627369568424,-0.17845727017383484,0.14889131758173899,-0.043718491947629695,0.06682126517606353,0.023850032488207152,0.03290286501283127,0.0196539901744336,0.12167400371182231,0.14564327047556122,-0.003612831465399983
xmeas_38,0.23147769942471952,-0.5003768810911917,-0.7126401874599295,-0.5360898199243709,0.0010809536806334996,-0.461542569462324,-0.1516049798338298,0.22974977426989904,0.11133080023262716,-0.09276380415789184,0.08846249722990543,0.15009956676355615,-0.18520329598300758,0.21961846286788983,0.07624965406718992,0.008483770626002814,0.02388947034205891,-0.21918801029158907,-0.061151371584014326,-0.8743772999989736,0.32280870501457254,-0.25069986691109614,-0.7620609472419808,0.479693351211921,0.1818795504615843,0.40242538426907304,0.8214688034511658,0.04239930164753033,-0.7785115825828047,0.43853393603651614,0.2346603064487441,0.565714815245719,0.8071730534643116,0.004407281506252393,0.03902223631716942,-0.061612755589228546,0.22835962391054557,1.0,0.38664414238163064,0.42896873167599586,-0.49387559992871755,-0.38042448287926006,-0.741697611319036,0.6205591015481443,-0.17632961110969964,0.29292521414715045,0.08890405335557956,0.15015149932029617,0.07624848130749448,0.4729309020590298,0.6106918468775575,-0.007637728029167154
xmeas_39,0.11163709462262707,-0.2558526095423008,-0.341234468016082,-0.3203243051844393,-0.003434362863201695,-0.2894426854061881,-0.03926001389028279,0.15054670067207584,0.03675343829592243,-0.4669333487855432,-0.04490676292121563,0.08150593533014146,-0.051070335237534514,0.11147828984762437,0.037990626184739106,0.009444509161429073,0.0007551383279628555,-0.004924595188565534,0.06498472763239295,-0.311106009341536,0.11923870249289698,-0.26051651544884574,-0.26809546171767235,0.1535553378422493,0.04738339736152007,0.16254315004277417,0.2949895463741737,0.4813337081680057,-0.27076543645757767,0.14870525793023384,0.07213072448134034,0.19414467122568316,0.2767396941438536,0.4551912596957275,-0.07696109482666867,-0.10515173005651136,0.1004912253283191,0.38664414238163064,1.0,0.15686151366783552,-0.14406450705984974,-0.15856445553433668,-0.27219603514103174,0.2106294864841828,-0.10645693617318902,0.11382654416858419,-0.2819299190355493,0.08152447532695221,0.03798811283653348,0.239598448178609,0.19271059807865226,-0.0055120702386059674
xmeas_40,0.07070861684023712,-0.21355774323013862,-0.3824336144539734,-0.2234440355440388,0.0011696731038016005,-0.2148033201307911,-0.039333609713046606,0.0841141472087182,0.05752758257164799,-0.03746140715633792,0.012403950415378272,0.07113472448073853,-0.057192734489015414,0.10228048079370265,0.029946072634249175,0.040043182738362076,0.01588112303413427,-0.06367161923439225,0.012121700476849753,-0.41788535371439345,0.13274191890870887,-0.1217583946363109,-0.393776597078196,0.21027257959006082,0.1296507323735906,0.18513954848140846,0.37731411518498925,0.007118586118658614,-0.40064740813950794,0.19156923823224642,0.15304989433036503,0.25087087768316,0.37011215215638515,-0.00855042837042725,0.005127134462667608,-0.05683594129171422,0.0848635552388641,0.42896873167599586,0.15686151366783552,1.0,-0.28647019450427336,-0.17485541795914947,-0.3960880359315242,0.3186095272725766,-0.05657223687973362,0.20202432704800904,0.03819086589408876,0.07116225961064991,0.029946689069953417,0.284521821752261,0.35397887447523924,0.01487789394508514
xmeas_41,-0.05599251145708532,0.230976945035489,0.4450844442835633,0.20032975563330022,0.0015609135526380466,0.19755435261104826,-0.012366404315469476,-0.04706345168600422,-0.07160690486803277,0.06481636143537205,0.038889951594215814,-0.07378887076238928,0.0076375110445906814,-0.0939908164829241,-0.025143576595851324,-0.10071108666936265,-0.0070985924773265315,0.05272665385973477,-0.06445117446317095,0.46474114348856893,-0.14498472964678621,0.17360191716920575,0.4512257748828604,-0.20108722112032254,-0.18558431260795097,-0.16654903946172633,-0.391074705743285,0.0018768950854366761,0.46052522795251494,-0.18020489401158762,-0.21281541921514424,-0.26180150582411904,-0.384863224936624,0.02837523848527654,0.049392335023039434,0.1164475658307386,-0.11551250898736905,-0.49387559992871755,-0.14406450705984974,-0.28647019450427336,1.0,0.14576745909849936,0.4059417212828655,-0.3763173367364357,0.009158883644723451,-0.1870368981562449,0.003622233744915274,-0.07381864345399584,-0.025142276305760762,-0.32108922255375777,-0.39911326722397056,-0.05031292654585412
xmv_1,-0.3880411755054441,0.2709605737825533,0.1337183192163337,0.6781701481331925,-0.020891379582603054,0.4845794368734416,0.7463476955058896,-0.47681547427449694,0.013856780073971032,-0.1776959654663785,-0.684314332477743,-0.10379296649640679,0.7561591986031024,-0.18751568973615373,-0.12466162129207856,0.6819521462203408,-0.21873253214515767,0.2791248648763403,0.5752507610104022,0.3276757539238407,-0.15969112374144642,-0.38123531195227395,0.07502167756485809,-0.6146942134962086,0.512218367302088,-0.49427493536687206,-0.652164957888857,-0.22768605554744537,0.08818289472571511,-0.6149642065167678,0.48130774069548754,-0.4906284137608533,-0.6765167996236947,-0.26022644774240516,-0.6663212916816078,-0.6011367766611113,-0.09145627369568424,-0.38042448287926006,-0.15856445553433668,-0.17485541795914947,0.14576745909849936,1.0,0.6563765275999439,0.03692700533591632,0.8118600213553846,-0.21291000212383437,-0.5897547164913923,-0.10380853008396274,-0.12465966434366607,-0.19788963449726518,-0.090134945484211,0.8200851255537757
xmv_2,-0.19650882822190757,0.4621052178172545,0.5849546556656813,0.6183817766343626,-0.014066412318557075,0.5458411498230532,0.3529951582314155,-0.3497168882282383,-0.0823289769624878,0.030793681557626566,-0.281322658526324,-0.1471121529821378,0.3825167737599709,-0.20803625674505485,-0.08003725504352632,0.20722379606439867,-0.09740946057168337,0.15736657444624141,0.17990592778420866,0.7514310124024655,-0.2974178861628792,0.01750007787556982,0.6407513567681952,-0.5827824538419947,-0.021714201527097517,-0.4561953108942586,-0.7936376457478712,-0.15011540232823242,0.65481513005012,-0.5593503012236491,-0.0674054253446078,-0.5803951471743539,-0.7936104209009056,-0.13103622029133516,-0.25777988222517945,-0.16141501831491556,-0.17845727017383484,-0.741697611319036,-0.27219603514103174,-0.3960880359315242,0.4059417212828655,0.6563765275999439,1.0,-0.445148160163923,0.38028578199151836,-0.6527869516260859,-0.25878532256929887,-0.1471673646152602,-0.08003589233470126,-0.6264233475018155,-0.6883604323616421,0.21456136575377585
xmv_3,0.3225165432536318,-0.3794943181192704,-0.6165591638196573,-0.277569824178129,-0.015542578869074416,-0.20973166495535162,0.31822037903693434,-0.012023911188262794,0.10452937691077992,-0.21194455901978676,-0.3424972163707661,0.08324465788019475,0.2894896280923133,0.08330015257120442,-0.01948815821879782,0.44859052909366914,-0.0918908393874432,0.18927326922826904,0.41009646841622727,-0.7051710464706842,0.2604786162785217,-0.46066004460226584,-0.7938911559033803,0.12554096714571256,0.5786632419683134,0.12033217764735192,0.38984104982198875,-0.060556037126867725,-0.8019669094446699,0.08221695858041526,0.6113279051804515,0.2862931674043307,0.3586593501417866,-0.12346142456082962,-0.36595420811971774,-0.4240542855013753,0.14889131758173899,0.6205591015481443,0.2106294864841828,0.3186095272725766,-0.3763173367364357,0.03692700533591632,-0.445148160163923,1.0,0.19404651110231366,0.1779068850679516,-0.2399696404231823,0.08328925726100166,-0.019490139246538325,0.5951168496101239,0.6518002343112481,0.33223783215688396
xmv_4,-0.5045981862947946,0.11162394437422901,-0.09078037049133855,0.6763956131337076,-0.01906889501676734,0.4206435725632132,0.8041917968530633,-0.5434480899759236,0.04940806170033153,-0.2038943157417219,-0.7502423131479107,-0.07120549998933412,0.8047457285590915,-0.15238768733829167,-0.11819036142900302,0.7854150635332142,-0.20661566486254243,0.28554561028532,0.6639191282687325,0.11159036789957336,-0.07063301014581602,-0.44821996331153796,-0.17728214291502212,-0.5339694523558433,0.665315364574671,-0.4468532773345775,-0.4980617380804093,-0.24395392367133456,-0.16841616395128042,-0.5317058181090162,0.6417082442965802,-0.3759632820418459,-0.5253703368566968,-0.290749847976151,-0.7271912501415453,-0.6866185557229258,-0.043718491947629695,-0.17632961110969964,-0.10645693617318902,-0.05657223687973362,0.009158883644723451,0.8118600213553846,0.38028578199151836,0.19404651110231366,1.0,-0.10690095832171219,-0.6085130411472616,-0.07120105915372105,-0.11819053337446221,0.06302690728467819,0.2610461731206505,0.7683133167679748
xmv_5,-0.007948318779867193,-0.209514655177,-0.2327403110552369,-0.2636853363851705,0.04617848320826918,-0.27505914674313403,-0.07484140517074477,0.20520173498125613,0.04720635883342819,-0.03561117708611266,0.05345812375540263,0.059471109576153335,-0.08142503909780623,0.0808941351098152,0.0038676759217651517,-0.016018285316882656,0.02122510545925841,-0.10858976453785,-0.06718743864182541,-0.26878871251726416,0.13028510764848875,0.012763638546980576,-0.3141083969454493,0.21596046660707957,0.097276109798336,0.15533666723744194,0.28844592641685474,0.046756359116412495,-0.31906005568294643,0.20385896392456324,0.11436831355065442,0.19502089307691567,0.28182031147732445,0.03259747861072386,0.03597358256303071,1.8044302977476578e-05,0.06682126517606353,0.29292521414715045,0.11382654416858419,0.20202432704800904,-0.1870368981562449,-0.21291000212383437,-0.6527869516260859,0.1779068850679516,-0.10690095832171219,1.0,0.0814684553876126,0.0595098711268907,0.0038698244857387895,0.3964316310289996,0.47236234857038467,0.10323300870918525
xmv_6,0.3486624382604752,0.016626740967167677,0.22226438701774595,-0.31565385936592816,0.026049476564628683,-0.11377769578643594,-0.711387865547907,0.27551059463528565,-0.028623047027013532,0.8673174829162484,0.7588561334195391,0.02015228426688447,-0.7097165302939282,0.08709795743454314,0.09387248925145618,-0.6931786703135768,0.20464006014710126,-0.36941668807311934,-0.70128839223033,-0.037917433778265924,0.029062627653605913,0.6669150494719294,0.2094572937114957,0.5703434575415103,-0.5945005049227721,0.32442838120448586,0.3843606617930625,-0.3859964150354422,0.19575223870148892,0.5829675347410147,-0.5859763567268975,0.30188834992103636,0.4281945140658931,-0.32386117581863627,0.7525047464532779,0.7151766398511751,0.023850032488207152,0.08890405335557956,-0.2819299190355493,0.03819086589408876,0.003622233744915274,-0.5897547164913923,-0.25878532256929887,-0.2399696404231823,-0.6085130411472616,0.0814684553876126,1.0,0.020148246513056176,0.09387287892416578,-0.22196481342850932,-0.22898093542909484,-0.5980723658730879
xmv_7,0.04579003287228485,-0.09575645220025204,-0.1178181932477037,-0.1247890354138887,-0.005579358315756629,-0.11119708757086565,-0.06934465729176909,0.06439441017285313,0.012188328779025875,-0.035732260180880146,0.022070906437425306,0.9999999539441071,-0.07472125018474189,0.0618996980412262,0.023364787034571868,-0.04281247632957966,0.02667725748597383,-0.03096649251386279,-0.01971982018975007,-0.14669666368763767,0.05828804482587584,-0.04708446859104787,-0.11688512886072729,0.10322854032062466,-0.0036124235021128483,0.09428346950868836,0.1560060023516491,0.055228393662401,-0.12007843765808357,0.1037171846575469,0.009296611817272355,0.12143762821660765,0.15418174573495935,0.04870855387717072,0.03211504905795613,0.011837137963256708,0.03290286501283127,0.15015149932029617,0.08152447532695221,0.07116225961064991,-0.07381864345399584,-0.10380853008396274,-0.1471673646152602,0.08328925726100166,-0.07120105915372105,0.0595098711268907,0.020148246513056176,1.0,0.023362980745162742,0.09953966681073037,0.09576206706727193,-0.03831224700101508
xmv_8,0.0810475417118593,-0.04329092516582574,-0.03011681547255851,-0.10792090644006244,0.0034931847280505173,-0.06899538559345639,-0.14917514197818457,0.054910312547718866,0.004786506187946312,0.03159662485379414,0.11199549483700301,0.023361643630952635,-0.1504172427277857,0.06665276016840299,0.9999999542566391,-0.13956486002377871,0.10411833888354918,-0.07810815180863973,-0.11301552423865444,-0.05656855761135823,0.03205373626531909,0.0631447332079571,0.0030476987311520852,0.11150557894672668,-0.11290160239802431,0.09247951066995809,0.12249590993516558,0.045594730575912984,0.0016966931642777355,0.11780430349807745,-0.10437259216975647,0.09635306846731176,0.12518147884283695,0.05143821233433075,0.11800159366666085,0.10264003946640915,0.0196539901744336,0.07624848130749448,0.03798811283653348,0.029946689069953417,-0.025142276305760762,-0.12465966434366607,-0.08003589233470126,-0.019490139246538325,-0.11819053337446221,0.0038698244857387895,0.09387287892416578,0.023362980745162742,1.0,-0.01497522129683264,-0.01727816226869361,-0.11572139662678307
xmv_9,0.03579036365469212,-0.3975239032145323,-0.6891004850923572,-0.20486145856725974,-0.0036596220026661602,-0.22530792398562371,0.1445250122521271,-0.09915368657797786,0.09247392714869959,-0.3221247417917401,-0.21698913966611247,0.09949393451600616,0.12165273785050972,0.11068974641287839,-0.014973723895678385,0.2492870526713126,-0.006958724631826523,0.5642272977666375,0.5914256206186213,-0.5208236012396484,0.20505305967432919,-0.32651901608965883,-0.5923422518867106,0.24560090028250292,0.3176447493921653,0.11886471489756195,0.3951467736302648,0.2809126914450328,-0.5978056306229032,0.26576755578197087,0.34454623379793275,0.3071929776878942,0.3818838909279784,0.23686860115018363,-0.21417323468219754,-0.26214419294893126,0.12167400371182231,0.4729309020590298,0.239598448178609,0.284521821752261,-0.32108922255375777,-0.19788963449726518,-0.6264233475018155,0.5951168496101239,0.06302690728467819,0.3964316310289996,-0.22196481342850932,0.09953966681073037,-0.01497522129683264,1.0,0.6704825487815642,0.13911672544639847
xmv_10,-0.17653778273445894,-0.3412886572608891,-0.6006522656507011,-0.1392500666420321,-0.012928189861970352,-0.25263993053513506,0.3219993413146457,0.024984320847297348,0.24717611613177104,-0.2002550885099491,-0.3540153475683096,0.09570208802032328,0.29139520028153076,0.07208701604049293,-0.017274946652942175,0.4571443945192506,-0.07941654682188307,0.011307418317577764,0.3238149699084545,-0.6909194136185629,0.18268058736950157,-0.4082420014979077,-0.8315122304666723,0.14318684408184398,0.6183045259369808,0.12146428999448801,0.3859358482690095,-0.08778873773204832,-0.8387403248122192,0.11112512749919021,0.6483069853027157,0.277364910277433,0.3543954905510031,-0.1517465759444677,-0.37241617008747235,-0.4324801183473779,0.14564327047556122,0.6106918468775575,0.19271059807865226,0.35397887447523924,-0.39911326722397056,-0.090134945484211,-0.6883604323616421,0.6518002343112481,0.2610461731206505,0.47236234857038467,-0.22898093542909484,0.09576206706727193,-0.01727816226869361,0.6704825487815642,1.0,0.30262540452806297
xmv_11,-0.3664412946884769,-0.0021683189793264483,-0.17913454613592544,0.42970911758819796,-0.019358605065359424,0.23035576153504492,0.7281162788309092,-0.3274964748520325,0.050788854470680225,-0.2758444805720263,-0.6984639168214274,-0.038328092317579616,0.7214723540359811,-0.11161504605166024,-0.11572648540211088,0.7390152634258585,-0.3638168953973455,0.24662704229660762,0.6093597484669079,-0.07429266835505585,0.007411566331909895,-0.5331126172781547,-0.3231057511508581,-0.40820571730234106,0.6736480158826624,-0.32549766163319466,-0.3199773939497973,-0.17690415571034182,-0.31553962129494517,-0.4279857059348676,0.6655635999484263,-0.24313596722334646,-0.3561251874475011,-0.23490066865196896,-0.6955568443046742,-0.6729613313644,-0.003612831465399983,-0.007637728029167154,-0.0055120702386059674,0.01487789394508514,-0.05031292654585412,0.8200851255537757,0.21456136575377585,0.33223783215688396,0.7683133167679748,0.10323300870918525,-0.5980723658730879,-0.03831224700101508,-0.11572139662678307,0.13911672544639847,0.30262540452806297,1.0
